match_id,radiant_win
628,0.9253828791764347
634,0.7762993861946351
635,0.8941316947987625
639,0.48112469314599
644,0.6931902041121712
646,0.9198028720158908
650,0.8179588836001059
659,0.8174716251790481
663,0.6567386901819607
668,0.14842358018878302
670,0.25234520030624474
678,0.6002281027661375
679,0.4997009551882101
686,0.36673375626335386
694,0.3884056963374338
696,0.4904467017825325
702,0.6598450722207844
709,0.31874505030270067
712,0.2926956119747681
723,0.10585528551179323
729,0.24290288252693346
733,0.3725601966103722
735,0.6788843614918932
737,0.1412905851882528
749,0.4236447340404572
752,0.2841470732674613
767,0.24871095335352209
771,0.6261806155871344
778,0.4227657862087497
780,0.6384835265319629
790,0.23116887845381967
797,0.8192402189752873
802,0.3650691332734997
805,0.45456726479482923
807,0.626085841954099
808,0.3702101015604524
811,0.3403275495369862
815,0.7831743110573156
820,0.2589458239317192
838,0.6756209710415513
861,0.19689347860870338
886,0.6028876550932609
889,0.29902057016029526
904,0.05062808766634545
913,0.14998305297852696
928,0.3853222841586641
931,0.7044687629720064
932,0.518056426900935
945,0.5278040694122439
953,0.5348202845436427
955,0.5723739516559893
970,0.47663964212333254
972,0.09879181948567226
978,0.5455362745172947
982,0.689360627541885
983,0.35553671563821765
984,0.17551306226419128
987,0.7510701759711224
1000,0.4103601967469596
1006,0.8913075451531519
1014,0.8132824744132728
1030,0.6334427046189464
1037,0.19867720504192884
1044,0.6643718595300558
1046,0.06862067006854336
1048,0.4301677850744406
1053,0.23344194734341572
1057,0.7124714893364507
1077,0.9342425368549502
1085,0.7073025000270977
1087,0.5581851795136387
1088,0.6560067406340949
1096,0.22900530678153813
1098,0.2816351354933065
1100,0.39105974774403873
1113,0.4444286571704613
1119,0.2882790818021027
1127,0.5067258099390919
1142,0.7984131537204998
1148,0.7483062798755271
1157,0.5684632275346438
1158,0.28238926418138227
1163,0.30780302354965416
1167,0.2174448382752806
1168,0.7170176107186296
1181,0.588286816437352
1183,0.760572648587895
1191,0.3616669211834564
1192,0.2976321762887916
1198,0.6968904745538793
1216,0.6149438906005269
1218,0.10185994194632587
1221,0.8203124651307142
1222,0.5358362204823985
1225,0.17349291616475496
1226,0.15413752140305037
1230,0.8141985591440191
1242,0.2564404834574336
1247,0.5739079003947449
1253,0.313147129390808
1259,0.13477122043650944
1271,0.20611520074508174
1282,0.6146999185485911
1284,0.8019886917839938
1293,0.8782894690042319
1294,0.6633051351091669
1298,0.8254936140355308
1306,0.2280121129021334
1316,0.5210762477014267
1321,0.8644955211790828
1331,0.8876999498921495
1336,0.2873581868313665
1341,0.5784972791594645
1348,0.759105216230788
1356,0.8006527035079708
1384,0.6107732693749465
1389,0.24155278803159108
1391,0.4852929564547779
1413,0.32283829954011434
1419,0.7926920461585056
1426,0.5802655460099512
1440,0.8712251508010359
1445,0.39467859345595585
1465,0.09051711093043871
1470,0.5363210473143585
1472,0.47470321951618516
1484,0.5102621130888735
1485,0.041883023963470364
1486,0.33240844655515417
1488,0.969776111123065
1498,0.656251366524013
1508,0.2689200353335643
1518,0.7908186157926628
1526,0.9187567059906313
1527,0.9220160457794201
1528,0.5071917665580371
1540,0.5678775509839691
1546,0.3362944589107654
1551,0.5285663501089194
1564,0.1304304453323559
1565,0.6665383395877909
1568,0.2000424036858455
1572,0.352054792622022
1573,0.6736861176809944
1581,0.6933161352264854
1585,0.7317296848020836
1588,0.5237514436572568
1595,0.3519873643992294
1596,0.4877967774672486
1603,0.585626330974246
1615,0.38627528890396007
1621,0.3157244277603168
1623,0.8817737205446238
1630,0.5401085684576081
1636,0.314915806611569
1642,0.26664812367773394
1654,0.6098660215366537
1657,0.7130410025092804
1665,0.2367321980905327
1666,0.8212262733665251
1676,0.4097354462165939
1678,0.38516316008495316
1683,0.32329999123448144
1685,0.6322357412380355
1687,0.18181553549618365
1690,0.17721453385287741
1702,0.23873415267141299
1703,0.9631662248818639
1714,0.29864987854065106
1716,0.8331982942337856
1726,0.5876351117942445
1748,0.6678688790214007
1750,0.604763986724942
1762,0.2500466350991289
1765,0.7331523931701293
1767,0.7210113364510348
1773,0.6091096548687553
1774,0.6580624697411781
1776,0.04770253509288232
1782,0.24352355666103276
1799,0.8625036094585529
1803,0.27833863947308907
1811,0.2176458397993351
1820,0.9315574486681115
1823,0.3017082216379707
1864,0.3501381009936825
1871,0.6655046942899867
1874,0.7028052216901137
1878,0.2946921768032696
1888,0.8778235672355685
1895,0.9107446429470272
1896,0.9542569842948868
1899,0.24352670707557006
1901,0.5769313323851841
1903,0.6060100266747328
1913,0.27026213750759803
1935,0.6307503444461057
1946,0.12033691131508474
1958,0.8904144445819666
1960,0.27749282526919933
1968,0.7302233110358308
1969,0.23692940181787864
1973,0.5230990161643461
1974,0.18634803847130454
1977,0.7057062812013563
1992,0.568754898322542
1995,0.7151489240144652
2001,0.11701037858969829
2017,0.39365819067784785
2018,0.26198268828453014
2020,0.3240752848453964
2021,0.5577319725480497
2027,0.9657440561821742
2036,0.37708223228635923
2040,0.06602004366422805
2041,0.775829593118797
2047,0.6206106754787253
2049,0.7852278095915081
2059,0.8423367088842739
2066,0.5195171405026007
2068,0.3343158476671649
2069,0.2284147705328242
2081,0.24400824575763996
2083,0.4713209615937877
2084,0.5686589489658165
2085,0.8613958636132952
2096,0.27180338080573957
2104,0.9392832835358006
2105,0.45549829650986645
2110,0.514404830697377
2112,0.6245256614905964
2115,0.5639218991038685
2120,0.5734351418450706
2121,0.6990452072692561
2125,0.7245208739004559
2128,0.5677048227011788
2129,0.253838795607895
2138,0.1288007510767546
2159,0.9284749894039346
2160,0.8770186863242017
2180,0.6594705203450565
2181,0.2225961471198941
2183,0.7146077389289792
2189,0.3862354854115554
2192,0.4666544305872418
2193,0.21114595875483266
2197,0.9590272995915827
2201,0.9204365779328286
2206,0.287045940130492
2208,0.5160716542807098
2210,0.7498416903453268
2212,0.17859100373490505
2220,0.14906425591661332
2226,0.45883447113406517
2227,0.11295710032171297
2229,0.8247028416141432
2233,0.653582453017368
2234,0.1298309300554614
2237,0.8301154862581446
2238,0.18750310838533368
2246,0.5803082434455182
2248,0.44064736955077005
2265,0.27668765562787334
2268,0.19226309977001543
2270,0.23675307281139682
2276,0.35871993295307014
2278,0.860578934049191
2290,0.7123879943441289
2298,0.7270621895073924
2305,0.8039303179487
2320,0.5691530205496492
2325,0.5908131168029074
2329,0.9056266099907704
2342,0.5297725241022162
2352,0.6955548332740059
2387,0.6569276681141939
2397,0.6000168455230612
2399,0.34901228158188613
2401,0.6609921803600004
2404,0.8044404136809492
2411,0.16089442600995907
2422,0.6699342589979449
2424,0.397463113831397
2425,0.4163426512387976
2429,0.7422345557951796
2433,0.39048506970724617
2434,0.6120360356507849
2436,0.7368510151729517
2440,0.4249228297505887
2448,0.7981273536103684
2458,0.3149328712975072
2460,0.825698074763785
2466,0.6843621548862872
2473,0.660404585732187
2479,0.7211294522883633
2493,0.4739138745059164
2504,0.530177504193596
2524,0.7311067846267435
2526,0.5156599074378556
2531,0.5195041540848868
2532,0.6988872026057715
2546,0.48795633096511487
2561,0.7160724594721354
2565,0.26129097433094
2570,0.35619315439405325
2579,0.5572850697191568
2581,0.7198544642345749
2592,0.6607506300242209
2593,0.8569980396078064
2594,0.5690617999328541
2618,0.1497959374344003
2628,0.7002130589268544
2638,0.5535998262211679
2647,0.17760108561054283
2654,0.4926668938145903
2655,0.8730921447728721
2669,0.20398640212989902
2674,0.17549499810235575
2677,0.6121295614038118
2687,0.6640176488006095
2689,0.3967785321923272
2694,0.5658402672931453
2702,0.7964396041559462
2704,0.39378124876612974
2706,0.5056169705158371
2712,0.5348749422408503
2716,0.4210125668267766
2727,0.4619177654466814
2729,0.7883555346779375
2738,0.6594837209496563
2739,0.28902853504121323
2745,0.6584152588241212
2759,0.6892710101215259
2766,0.28415669052500714
2767,0.4389636826208213
2773,0.7019314426134572
2778,0.536402102269663
2783,0.877234130686508
2788,0.08479616121228625
2792,0.8185347120624976
2803,0.383984336160123
2808,0.575156553264565
2816,0.7612293604987646
2821,0.3366822976737584
2826,0.6721383863035167
2840,0.6576938475126237
2844,0.5139177205609357
2846,0.5219906824433279
2847,0.6497742120778676
2857,0.4491783685276273
2861,0.3032059475853781
2888,0.16894340449709508
2903,0.5289886380209173
2904,0.48387153948390826
2907,0.2845064471627653
2909,0.11735429160422534
2910,0.728730623566887
2915,0.6212031536413277
2918,0.4642378345625847
2920,0.31798284370076013
2926,0.4140451296454239
2929,0.054510319185414685
2947,0.12562903304928735
2950,0.39087527831327273
2952,0.5491199223079721
2953,0.882622921326086
2956,0.643143053602112
2961,0.503559512507483
2962,0.20386938874726085
2967,0.4647314475243463
2973,0.547417495696544
2974,0.7353898049220948
2981,0.7754040890005701
3001,0.15869253694794663
3006,0.3279626013017621
3007,0.7056642861865244
3008,0.7570836559402344
3014,0.6900658659210002
3022,0.3512704780980289
3032,0.8062858502722877
3033,0.6596979879096474
3043,0.5231416591329296
3048,0.48741603983617654
3061,0.6818939147491342
3063,0.3520386815317134
3087,0.4987471988165288
3088,0.5880087305801255
3096,0.6305020617433852
3102,0.7455722335000204
3111,0.2160146378626975
3119,0.18144402493575248
3122,0.7241019872748766
3126,0.4163254630234601
3131,0.8056726665415859
3132,0.386464516817391
3145,0.5053581486112899
3154,0.4109966450650514
3178,0.2576511543250935
3186,0.3694638804449651
3187,0.8714705570186423
3189,0.5507956329277509
3191,0.5991438727114059
3192,0.31417463993340494
3199,0.6185323598897833
3211,0.6897412137307309
3224,0.8122630886302203
3225,0.23473188825833258
3231,0.40767618816974815
3235,0.5078948197357387
3237,0.30269123828009453
3240,0.2810072517912569
3242,0.7450891188291973
3254,0.06276623023547995
3256,0.20930139846583812
3257,0.5696703911355264
3289,0.34206216848692217
3294,0.4796948652801333
3301,0.5972532436307394
3302,0.6460116829534256
3314,0.7347115728945115
3326,0.6241773445563877
3332,0.23582473025140455
3345,0.7892581170159401
3349,0.4798662737032796
3357,0.5297858460873209
3380,0.3792290637539194
3389,0.8993563359721511
3397,0.76489301345905
3399,0.10247412269075203
3407,0.6108418705901385
3411,0.1128817339747064
3413,0.29330509440498076
3417,0.7394904550818208
3418,0.3125900899273474
3426,0.9386571425176184
3443,0.5473716581349953
3456,0.49246835755279855
3464,0.3805202212722216
3467,0.6409151818894506
3473,0.4437164502268657
3479,0.9034669226937247
3481,0.6939195545980449
3492,0.7848039479681654
3498,0.14317398582657484
3499,0.4523154881896392
3505,0.5360943553482966
3529,0.5597980831157254
3535,0.5736811870651057
3540,0.1782959215551237
3561,0.4464768665739182
3564,0.23815820014679956
3574,0.212764290406133
3590,0.5322729449181615
3592,0.2979760558565145
3596,0.23120396218733097
3604,0.7466102248200405
3620,0.7686508915135313
3623,0.1755696763838734
3632,0.5048990868051623
3641,0.4536985240477053
3647,0.6168682399950719
3653,0.9366820360783695
3656,0.3843341257443782
3667,0.5081489121355189
3672,0.4149030192391347
3683,0.8310541162278052
3695,0.39728415355175134
3717,0.2453490320578991
3736,0.6099419913433172
3740,0.5006958424842939
3753,0.10979817281167494
3769,0.3869619711995161
3771,0.9482347351864815
3787,0.3661611792092594
3790,0.833131860782977
3792,0.3307734865002272
3801,0.1773287835535887
3806,0.3043441588922099
3812,0.3645236683384411
3815,0.7701988677030591
3840,0.8181155124794455
3846,0.4721006363378881
3858,0.37199928613108435
3872,0.4060488169866774
3873,0.6607570886357654
3874,0.8849364787248897
3876,0.3421272227412863
3880,0.1878210103443604
3882,0.802687712858482
3894,0.7814280179498709
3901,0.34496731823327326
3902,0.590687072030373
3908,0.48667490885054493
3919,0.6044107972085913
3921,0.41329761535286097
3922,0.7884704103773165
3924,0.641861167808069
3939,0.7150435431022718
3952,0.5440472737145742
3959,0.5464420773291766
3964,0.4124185164537094
3972,0.3024853529565344
3978,0.6662381526472688
3979,0.5150096826251853
3988,0.490877685430197
3989,0.7184436770263923
3991,0.6408190477625895
3996,0.5544374369640886
4005,0.695390425952943
4012,0.2104829266601942
4013,0.8762039070491071
4014,0.6890830321424416
4018,0.04160679343793895
4027,0.5616909594014603
4030,0.6107224372388166
4035,0.7686545330741742
4036,0.9019639471392469
4046,0.5625756276306455
4059,0.6302406558326475
4066,0.4504081783033234
4082,0.5957180379076572
4090,0.961916125155194
4100,0.3118944464255184
4107,0.9472722565653072
4109,0.6175005700885542
4110,0.19188134069565924
4121,0.5045190473496545
4123,0.8632266249515594
4124,0.6641356974325503
4129,0.4224350717402003
4136,0.9015614826030941
4139,0.5214613647916537
4145,0.8241101975247366
4154,0.5013023592668945
4156,0.7656375497154545
4161,0.2974948877543073
4165,0.060898743753490955
4169,0.11954451219878418
4188,0.229967646787666
4195,0.8977427170230385
4204,0.6837880110930005
4211,0.7914353125408065
4213,0.7609998912983643
4218,0.19005349508232322
4220,0.31760256094503164
4222,0.6779875177976267
4227,0.47159953905028695
4229,0.5982409926945891
4233,0.48963518587828764
4239,0.302816459233253
4242,0.6531125681525656
4249,0.9175994482114548
4260,0.9147579119503372
4263,0.8665975413892255
4265,0.5518149456392809
4267,0.16963004058706938
4276,0.3767630863514027
4278,0.6906613404357898
4279,0.6290853649772551
4280,0.6073324732298366
4281,0.5789851296681134
4282,0.4608668385086743
4288,0.6283612889907995
4306,0.25661845421955776
4308,0.2540790195944879
4309,0.7477838356504201
4313,0.9503015883317492
4320,0.41825576530489655
4324,0.8575405983390313
4334,0.36939338784889275
4341,0.5760495858722225
4349,0.2860675282937465
4353,0.46262004449384153
4354,0.1300171918636749
4356,0.381815656114598
4366,0.8197022829576655
4371,0.23338740331296126
4375,0.33395402088474285
4377,0.2947191721516006
4384,0.8520332214089733
4389,0.44657916573353884
4394,0.13074387257575473
4409,0.37384229464042784
4411,0.3435939480778808
4416,0.8594942847829425
4437,0.36629746250515804
4442,0.6024064704142286
4443,0.4575070462595065
4449,0.529766934535542
4457,0.9921249191995981
4459,0.17116968724302858
4472,0.6960259392022908
4475,0.2989430149981621
4476,0.8642019240051192
4482,0.1295073430077079
4519,0.37061461899843884
4533,0.5544482571170036
4537,0.41513588390603834
4538,0.6347355492507515
4541,0.17467248471735788
4556,0.3395489183059583
4558,0.3369665382195655
4567,0.37277205059676616
4586,0.1936042253264614
4596,0.40044600020798804
4615,0.6174372854452782
4617,0.7553200600851883
4619,0.7154544954636617
4623,0.817325911119342
4643,0.6175146761996291
4644,0.04397212837749717
4645,0.3734492634388653
4655,0.8893478281693202
4658,0.2524729428196021
4667,0.14575195845261796
4669,0.4512822665778501
4674,0.17721805699097026
4691,0.9155053240418931
4704,0.47926021440093514
4708,0.18355817261793
4733,0.7940199412099914
4745,0.4606543325426724
4748,0.5881223916885315
4749,0.8075546439728495
4755,0.9505974045065627
4760,0.5651161884047761
4762,0.5567988776024124
4763,0.8907266217473653
4771,0.4069730057962114
4772,0.472854299568899
4782,0.8436716564422081
4786,0.6090092716620298
4792,0.7788414158328741
4798,0.20866084147824165
4803,0.449754814833993
4817,0.5651502847768516
4818,0.768609409889272
4825,0.7965177467693637
4832,0.5736682958597303
4834,0.36148436728173383
4836,0.9446928045292163
4837,0.4921890948540604
4852,0.6164039158465029
4853,0.40244898087242165
4858,0.2785911148120667
4862,0.5116290107972529
4888,0.5310381852604109
4889,0.9580124226488201
4893,0.7213674753756992
4897,0.5299486652699664
4909,0.29679099631480255
4952,0.9152863765307403
4961,0.635583486322604
4969,0.6707641801877718
4972,0.39180164196930317
4998,0.15758041241480963
5029,0.5595108677107158
5031,0.26733702797432995
5041,0.4662788413877235
5044,0.9616926656242368
5045,0.30312236658991504
5047,0.2865358167354529
5050,0.7702314117141846
5051,0.733526817455464
5056,0.5254018608950914
5060,0.680248581638143
5061,0.3392383647973886
5064,0.38399520080184624
5069,0.35823798455698436
5073,0.5494739207824261
5074,0.19156496668930076
5077,0.3714497824450696
5099,0.5682909227974331
5120,0.05910966419978946
5125,0.2791916716459331
5137,0.7959640833872653
5146,0.19291037872025327
5148,0.5747531207919317
5155,0.5427395165389974
5178,0.436818372554428
5187,0.6481497964421417
5188,0.4231028479156973
5198,0.4298719439935449
5205,0.7396470736093171
5210,0.2705116312162875
5212,0.26436651834850317
5214,0.30220959699870104
5215,0.8245884189384926
5217,0.6351902709910194
5219,0.2144716951193494
5227,0.180447766783476
5233,0.3641873682017841
5241,0.10062803774375677
5257,0.7229711105895814
5259,0.43934215806598564
5262,0.46048356655239975
5266,0.7532521763446403
5275,0.567866369908178
5291,0.05747991536998392
5299,0.29064331605366545
5302,0.11032190747747209
5304,0.9068529260905204
5310,0.6901612705272145
5325,0.25404976982898037
5332,0.5017311693492521
5341,0.20190703664109524
5343,0.702506842360803
5349,0.4516971451935209
5350,0.8299523284267765
5365,0.8206596327569629
5367,0.26685083126896747
5372,0.32511361235879477
5385,0.0839837721440425
5392,0.795853954297001
5399,0.4117547033729985
5402,0.06398986219018853
5407,0.4675025804857951
5411,0.5182857392319938
5415,0.3849858439813203
5423,0.941694504739332
5426,0.4182399684172602
5437,0.855426078698547
5440,0.7653367057766898
5445,0.4602889012239505
5454,0.47719063882764945
5460,0.6305650168275327
5470,0.4744845724390249
5472,0.5555039392414768
5480,0.13483163525520955
5484,0.34416945259047377
5485,0.28905710104211685
5497,0.16289893042838993
5501,0.9536121490634227
5513,0.31571360017262606
5563,0.44868768985124197
5564,0.8393902279981634
5570,0.49100184578538586
5582,0.962235947393987
5616,0.2836589076301701
5617,0.5234617556755875
5619,0.8370872028178404
5626,0.5369224076194172
5628,0.6561607645567356
5629,0.43198696906472334
5630,0.7961184198999762
5634,0.6481185151260728
5646,0.8651507011847138
5650,0.7819644975592704
5664,0.3612439024402777
5666,0.7828196902215105
5678,0.6083023888697664
5687,0.22263876184642878
5691,0.5691049628387409
5694,0.12739153137195883
5703,0.4971405623665054
5709,0.7693217350301256
5711,0.4521115245664873
5718,0.5786031042609329
5724,0.40020402557986595
5725,0.5964703353280294
5726,0.2419356982809052
5728,0.2920620089779804
5753,0.5313889445351707
5758,0.6673438839856465
5759,0.32091528784042644
5766,0.5674016494331934
5772,0.2133455170875123
5775,0.1407696400194389
5780,0.6110640617826758
5782,0.7128882783855783
5784,0.47491621816805424
5804,0.7578901190105066
5808,0.8073166000369468
5809,0.5753816302736233
5815,0.8121330453557615
5817,0.26122841699463023
5825,0.7999551254813116
5833,0.24779132223534034
5838,0.48530429503430317
5840,0.3565446064784286
5846,0.46441684240556563
5848,0.49269079326309045
5851,0.31972763768337487
5867,0.727328516905773
5869,0.4116736133022665
5870,0.038754199552303865
5871,0.23556927729212482
5873,0.703387147286423
5875,0.7609749808609068
5876,0.5435434682782638
5879,0.4925641188903502
5880,0.5951636073945623
5881,0.6957007846687555
5887,0.4577611582994541
5891,0.4282626801494169
5893,0.43433764220325555
5907,0.9073075309824155
5909,0.6686789545195542
5915,0.6094524178451345
5917,0.7350852479573643
5918,0.1912215623848918
5929,0.6638300741257395
5935,0.8701620964004871
5938,0.35821896788075946
5940,0.6108150507625586
5942,0.33373082844787333
5950,0.2048974839084018
5963,0.43609402680252857
5968,0.5431272558630257
5969,0.19478992082736135
5970,0.3519611426347485
5978,0.7595844913486867
5987,0.504540969346846
5990,0.17564833622846096
5997,0.6409399672214666
5998,0.5543383621899796
6001,0.23786079064043317
6004,0.16560611843466444
6005,0.3103341627991072
6011,0.8154183696949275
6013,0.856324726540373
6029,0.47534801523657055
6043,0.6242372261942664
6045,0.4601187086643199
6049,0.12007333047012826
6051,0.2524410352900187
6064,0.408076195314881
6066,0.5029435427483336
6071,0.6520676526547758
6078,0.44972372392025506
6085,0.6091122121574262
6086,0.3770293187852582
6095,0.34172758199929665
6103,0.7303842810727428
6105,0.6241877944821249
6106,0.3136774852934243
6107,0.3459155746000257
6111,0.7277257650485541
6114,0.39150821271111763
6118,0.28948620319166457
6139,0.18510405835763877
6140,0.7604175097221233
6147,0.6196332176547311
6153,0.6134889724972631
6156,0.2984416966651035
6158,0.6919044282818172
6163,0.6268877327402966
6165,0.17245649406616714
6176,0.43244805957709737
6178,0.4443148000290016
6182,0.2253624165566261
6199,0.25185192658445327
6207,0.65856701206257
6220,0.7751500844489692
6223,0.4824818139981352
6227,0.787370106312708
6235,0.8085965145742005
6246,0.7246764630988405
6259,0.6397891703046166
6267,0.41481726360114385
6278,0.7125622275399563
6287,0.8790528022443584
6307,0.2804095855624288
6312,0.5006429334892596
6314,0.7238411817353819
6315,0.2830197254826204
6316,0.4915257378931836
6321,0.7669364759243104
6324,0.5112206967705178
6325,0.4796762630395807
6332,0.2457362726380332
6336,0.9358874228007623
6337,0.3095700329512256
6341,0.11024518159458595
6349,0.6301126546142641
6353,0.40360736963335014
6362,0.09426914539547215
6371,0.32470507548566296
6386,0.4660171841083088
6387,0.5709943299810973
6388,0.35754273881804666
6389,0.48589389985262643
6391,0.30599951002225106
6410,0.499554658153873
6413,0.3105450414917739
6421,0.1705152429637247
6428,0.3975884582347577
6429,0.6636136850946144
6433,0.7279705343977441
6438,0.28658233339255285
6439,0.41425409674065655
6442,0.6589237561172048
6444,0.5498294222281459
6451,0.9055247311780595
6456,0.2265192719087036
6461,0.5036428119120497
6478,0.49018595959587585
6483,0.700396116882843
6488,0.7902464796227977
6489,0.8564242106928067
6498,0.9377021941254684
6501,0.25094646356310363
6505,0.6502101059140747
6513,0.7278567997568909
6515,0.847115665936991
6531,0.47988814440327254
6562,0.24687904060022947
6564,0.6182948619436568
6572,0.43900275453014453
6574,0.4688189249640151
6586,0.31093959800823656
6588,0.7848718135307587
6601,0.6623843568915855
6608,0.12217194045966968
6611,0.8503821006801724
6614,0.5552068340162862
6617,0.2934734930829021
6628,0.7933034802837722
6632,0.9046898156999478
6642,0.4351027305794788
6643,0.9339708759595304
6660,0.8606343378857374
6667,0.64785187287721
6671,0.2745235150517426
6682,0.714872821402205
6699,0.8939225779111158
6702,0.5374654740777174
6703,0.5927970598439554
6705,0.631919236225998
6707,0.03638314189571738
6709,0.4031434938920543
6718,0.5879631927074946
6720,0.3981428660238981
6721,0.9184384083943763
6725,0.5521557567538286
6726,0.304822769312095
6727,0.8633600404868051
6760,0.31029761325503746
6788,0.4604774092857467
6791,0.669882807630342
6793,0.37239050044932814
6794,0.8487647102789214
6808,0.10227609452660572
6809,0.4231063021882021
6810,0.47897831265298235
6819,0.3473256899370888
6820,0.948654257497693
6829,0.41412084513956193
6831,0.8160417298780618
6833,0.6376052345266929
6847,0.5712855721345195
6856,0.6548482898287986
6858,0.3804279878637362
6860,0.12450828058379468
6866,0.6473554968108194
6871,0.6644721028805204
6872,0.7085331011295205
6877,0.5564405065519624
6878,0.26200502505699635
6879,0.827871592520975
6880,0.5876143996623415
6886,0.5689365171931722
6894,0.3114383409018673
6897,0.22959517457057615
6906,0.7687833769735521
6916,0.3980291316111141
6919,0.06265150275493589
6939,0.4986004383622444
6958,0.7795204135157054
6959,0.3324014746085009
6967,0.7162565348930725
6989,0.3943978252094011
7000,0.29558068410656346
7004,0.5051755457693331
7006,0.5821124193459959
7007,0.8419459932118573
7008,0.3232636307392241
7027,0.8182598193545746
7055,0.10797075442872822
7059,0.869179118297084
7066,0.3900275246533023
7067,0.3070769300225631
7073,0.23751969384555696
7080,0.19339297679039053
7089,0.4673455473953847
7099,0.6482630738666587
7109,0.8010926697135535
7134,0.5357261167525744
7138,0.4669624860242518
7139,0.40498089157708306
7142,0.9308877446069039
7151,0.34954644325326695
7153,0.4670030407036822
7169,0.2403169471686025
7185,0.2531821531147551
7193,0.6012567715690842
7200,0.6841326056089935
7216,0.5630305789317286
7221,0.13563733514703527
7223,0.4825215898396725
7236,0.6502557389711136
7237,0.7637788308650346
7244,0.717391146351505
7245,0.2138718599699163
7251,0.7583290674066221
7252,0.4548729155495416
7264,0.5104038901642765
7284,0.5485169304211418
7301,0.83808673644166
7304,0.5748161461742324
7307,0.8191803836387451
7308,0.4302531413433177
7315,0.6911722519338102
7323,0.4962427160676193
7324,0.3294620226336746
7326,0.23260480254862184
7330,0.76549811059102
7367,0.7403780010281412
7371,0.18573413971039046
7389,0.7931178838335879
7394,0.32125901623130043
7404,0.3985061883883448
7410,0.5290831924098963
7423,0.719560996882427
7434,0.4950832433255264
7438,0.6287921875053473
7449,0.8742588504874327
7461,0.44190797230668877
7464,0.3545683459234884
7465,0.5500293911365391
7469,0.3320143652389258
7472,0.6952158487643177
7474,0.4564100296677518
7492,0.4867553283308656
7496,0.287849892179384
7499,0.7802702026164832
7507,0.4748833619677585
7513,0.9067587919584609
7515,0.5885119611434451
7535,0.5031014118908189
7542,0.6075479203405483
7568,0.6097798014662228
7578,0.6459805227020554
7586,0.15434138867380212
7587,0.3677366753292982
7593,0.5098062705555518
7608,0.1853838889862455
7613,0.4507553413943144
7617,0.4195775441101636
7624,0.48694917415838124
7627,0.4627291237241021
7630,0.5319666486808896
7634,0.2580493523368312
7644,0.20886918398631152
7651,0.251593475969929
7655,0.3720158231987073
7659,0.31860576931453516
7665,0.2581542872192103
7666,0.6064926598159706
7675,0.32928760192735723
7678,0.9464424432563764
7689,0.043459175011120746
7695,0.13691791712054588
7696,0.7182278212287878
7708,0.8240477715758607
7725,0.3221145595624567
7731,0.15548192850057546
7737,0.4386090325210392
7739,0.6215352324693383
7758,0.8114859188973291
7763,0.43514236651408417
7769,0.23950596193100138
7775,0.6862461616369764
7783,0.451285118619979
7787,0.6994060384137649
7788,0.5197126960493308
7792,0.08144018556809421
7797,0.4341509926012614
7798,0.8215955042284018
7800,0.3645521634828226
